"";"wed_ID";"plg_ID";"wed_UitPloeg";"wed_ThuisPloeg";"FTA";"FTM";"FG2A";"FG2M";"FG3M";"FG3A";"OR";"DR";"TO";"Minuten";"plg_Name";"plg_ShortName";"opp_wed_ID";"opp_plg_ID";"opp_wed_UitPloeg";"opp_wed_ThuisPloeg";"opp_FTA";"opp_FTM";"opp_FG2A";"opp_FG2M";"opp_FG3M";"opp_FG3A";"opp_OR";"opp_DR";"opp_TO";"opp_Minuten";"opp_plg_Name";"opp_plg_ShortName";"FTtrips";"opp_FTtrips";"pts";"opp_pts";"Win";"Loss";"plays";"opp_plays";"ps";"opp_ps";"avgps";"WARNING";"pace";"Ortg";"Drtg";"Nrtg";"Home";"EFGpct";"ORpct";"TOpct";"FT4f";"opp_EFGpct";"opp_ORpct";"opp_TOpct";"opp_FT4f";"FG2Apct";"FG3Apct";"FTTpct";"FG2pct";"FG3pct";"FTpct";"wed_ID..64";"plg_ID..65";"spl_Minuten";"spl_FTA";"spl_FTM";"spl_FG2A";"spl_FG2M";"spl_FG3M";"spl_FG3A";"spl_OR";"spl_DR";"spl_TO";"spl_ID";"spl_PF";"spl_Ast";"spl_Stl";"spl_Blk";"spl_MinutesRatio";"spl_Plays";"spl_USGpct";"spl_PTS";"spl_PPP";"spl_FTperFG";"spl_FG3AperFG";"spl_EFGpct";"spl_TSpct";"spl_Finishes";"spl_Astpct";"spl_TRpct";"spl_DRpct";"spl_ORpct";"spl_Stlpct";"spl_Blkpct"
"825";804703;3808;3808;11993;23;15;37;12;7;23;9;25;10;200;"BV Leeuwarden";"BV Leeuw";804703;11993;3808;11993;11;6;33;18;7;21;7;34;16;200;"Basketbal Academie Limburg";"Basketba";10,58;5,06;60;63;FALSE;TRUE;80,58;75,06;71,3979069767442;68,2721875;70;FALSE;69,8350472383721;85,7142857142857;90;-4,28571428571429;FALSE;0,375;0,209302325581395;0,142857142857143;0,25;0,527777777777778;0,21875;0,228571428571429;0,111111111111111;0,524227826579768;0,325871351657693;0,149900821762539;0,324324324324324;0,304347826086957;0,652173913043478;804703;3808;25;2;0;4;1;0;2;1;5;2;"3808 Deividas  Kumelis";0;1;2;0;0,625;8,92;0,177115909655001;2;0,224215246636771;0,333333333333333;0,333333333333333;0,166666666666667;0,144508670520231;9,92;0,0919540229885057;0,128;0,25;0,0372093023255814;0,04687120945114;0
"826";804703;3808;3808;11993;23;15;37;12;7;23;9;25;10;200;"BV Leeuwarden";"BV Leeuw";804703;11993;3808;11993;11;6;33;18;7;21;7;34;16;200;"Basketbal Academie Limburg";"Basketba";10,58;5,06;60;63;FALSE;TRUE;80,58;75,06;71,3979069767442;68,2721875;70;FALSE;69,8350472383721;85,7142857142857;90;-4,28571428571429;FALSE;0,375;0,209302325581395;0,142857142857143;0,25;0,527777777777778;0,21875;0,228571428571429;0,111111111111111;0,524227826579768;0,325871351657693;0,149900821762539;0,324324324324324;0,304347826086957;0,652173913043478;804703;3808;28;2;1;6;2;0;2;0;2;1;"3808 Bas  Veenstra";3;1;1;0;0,7;9,92;0,175867815480623;5;0,504032258064516;0,25;0,25;0,25;0,280269058295964;10,92;0,088495575221239;0,0380952380952381;0,0892857142857143;0;0,0209246470764018;0
"827";804703;3808;3808;11993;23;15;37;12;7;23;9;25;10;200;"BV Leeuwarden";"BV Leeuw";804703;11993;3808;11993;11;6;33;18;7;21;7;34;16;200;"Basketbal Academie Limburg";"Basketba";10,58;5,06;60;63;FALSE;TRUE;80,58;75,06;71,3979069767442;68,2721875;70;FALSE;69,8350472383721;85,7142857142857;90;-4,28571428571429;FALSE;0,375;0,209302325581395;0,142857142857143;0,25;0,527777777777778;0,21875;0,228571428571429;0,111111111111111;0,524227826579768;0,325871351657693;0,149900821762539;0,324324324324324;0,304347826086957;0,652173913043478;804703;3808;28;2;1;8;2;0;3;0;3;1;"3808 Jonathan  Williams";0;3;3;0;0,7;12,92;0,229053646775166;5;0,386996904024768;0,181818181818182;0,272727272727273;0,181818181818182;0,209731543624161;15,92;0,265486725663717;0,0571428571428571;0,133928571428571;0;0,0627739412292053;0
"828";804703;3808;3808;11993;23;15;37;12;7;23;9;25;10;200;"BV Leeuwarden";"BV Leeuw";804703;11993;3808;11993;11;6;33;18;7;21;7;34;16;200;"Basketbal Academie Limburg";"Basketba";10,58;5,06;60;63;FALSE;TRUE;80,58;75,06;71,3979069767442;68,2721875;70;FALSE;69,8350472383721;85,7142857142857;90;-4,28571428571429;FALSE;0,375;0,209302325581395;0,142857142857143;0,25;0,527777777777778;0,21875;0,228571428571429;0,111111111111111;0,524227826579768;0,325871351657693;0,149900821762539;0,324324324324324;0,304347826086957;0,652173913043478;804703;3808;31;0;0;4;0;1;2;1;1;0;"3808 Nick  Masterson";2;1;1;0;0,775;6;0,0960776307256263;3;0,5;0;0,333333333333333;0,25;0,25;7;0,0728597449908925;0,0344086021505376;0,0403225806451613;0,0300075018754689;0,0188996812302984;0
"829";804703;3808;3808;11993;23;15;37;12;7;23;9;25;10;200;"BV Leeuwarden";"BV Leeuw";804703;11993;3808;11993;11;6;33;18;7;21;7;34;16;200;"Basketbal Academie Limburg";"Basketba";10,58;5,06;60;63;FALSE;TRUE;80,58;75,06;71,3979069767442;68,2721875;70;FALSE;69,8350472383721;85,7142857142857;90;-4,28571428571429;FALSE;0,375;0,209302325581395;0,142857142857143;0,25;0,527777777777778;0,21875;0,228571428571429;0,111111111111111;0,524227826579768;0,325871351657693;0,149900821762539;0,324324324324324;0,304347826086957;0,652173913043478;804703;3808;33;12;8;5;3;1;2;3;10;2;"3808 Griffin  Kinney";3;1;0;0;0,825;14,52;0,218416480516257;17;1,17079889807163;1,71428571428571;0,285714285714286;0,642857142857143;0,678913738019169;15,52;0,0856531049250535;0,21010101010101;0,378787878787879;0,0845665961945032;0;0
"830";804703;3808;3808;11993;23;15;37;12;7;23;9;25;10;200;"BV Leeuwarden";"BV Leeuw";804703;11993;3808;11993;11;6;33;18;7;21;7;34;16;200;"Basketbal Academie Limburg";"Basketba";10,58;5,06;60;63;FALSE;TRUE;80,58;75,06;71,3979069767442;68,2721875;70;FALSE;69,8350472383721;85,7142857142857;90;-4,28571428571429;FALSE;0,375;0,209302325581395;0,142857142857143;0,25;0,527777777777778;0,21875;0,228571428571429;0,111111111111111;0,524227826579768;0,325871351657693;0,149900821762539;0,324324324324324;0,304347826086957;0,652173913043478;804703;3808;39;5;5;6;2;4;10;2;2;4;"3808 David  Michaels";4;1;0;0;0,975;22,3;0,283839598806092;21;0,941704035874439;0,3125;0,625;0,5;0,573770491803279;23,3;0,0798403193612775;0,0547008547008547;0,0641025641025641;0,0477042337507454;0;0
"831";804703;11993;3808;11993;11;6;33;18;7;21;7;34;16;200;"Basketbal Academie Limburg";"Basketba";804703;3808;3808;11993;23;15;37;12;7;23;9;25;10;200;"BV Leeuwarden";"BV Leeuw";5,06;10,58;63;60;TRUE;FALSE;75,06;80,58;68,2721875;71,3979069767442;70;FALSE;69,8350472383721;90;85,7142857142857;4,28571428571429;TRUE;0,527777777777778;0,21875;0,228571428571429;0,111111111111111;0,375;0,209302325581395;0,142857142857143;0,25;0,558753809685066;0,355570606163224;0,0856755841517101;0,545454545454545;0,333333333333333;0,545454545454545;804703;11993;3;0;0;0;0;0;0;0;1;0;"11993 Tom  Ackermans";0;0;0;0;0,075;0;0;0;NA;NA;NA;NA;NA;0;0;0,177777777777778;0,310077519379845;0;0;0
"832";804703;11993;3808;11993;11;6;33;18;7;21;7;34;16;200;"Basketbal Academie Limburg";"Basketba";804703;3808;3808;11993;23;15;37;12;7;23;9;25;10;200;"BV Leeuwarden";"BV Leeuw";5,06;10,58;63;60;TRUE;FALSE;75,06;80,58;68,2721875;71,3979069767442;70;FALSE;69,8350472383721;90;85,7142857142857;4,28571428571429;TRUE;0,527777777777778;0,21875;0,228571428571429;0,111111111111111;0,375;0,209302325581395;0,142857142857143;0,25;0,558753809685066;0,355570606163224;0,0856755841517101;0,545454545454545;0,333333333333333;0,545454545454545;804703;11993;11;0;0;0;0;1;3;0;1;1;"11993 Jules  Schild";3;0;0;0;0,275;4;0,193784366446237;3;0,75;0;1;0,5;0,5;4;0;0,0484848484848485;0,0845665961945032;0;0;0
"833";804703;11993;3808;11993;11;6;33;18;7;21;7;34;16;200;"Basketbal Academie Limburg";"Basketba";804703;3808;3808;11993;23;15;37;12;7;23;9;25;10;200;"BV Leeuwarden";"BV Leeuw";5,06;10,58;63;60;TRUE;FALSE;75,06;80,58;68,2721875;71,3979069767442;70;FALSE;69,8350472383721;90;85,7142857142857;4,28571428571429;TRUE;0,527777777777778;0,21875;0,228571428571429;0,111111111111111;0,375;0,209302325581395;0,142857142857143;0,25;0,558753809685066;0,355570606163224;0,0856755841517101;0,545454545454545;0,333333333333333;0,545454545454545;804703;11993;14;0;0;1;0;1;5;0;0;3;"11993 Ivan  Simic";4;0;1;0;0,35;9;0,342583076396026;3;0,333333333333333;0;0,833333333333333;0,25;0,25;9;0;0;0;0;0,0400171794682089;0
"834";804703;11993;3808;11993;11;6;33;18;7;21;7;34;16;200;"Basketbal Academie Limburg";"Basketba";804703;3808;3808;11993;23;15;37;12;7;23;9;25;10;200;"BV Leeuwarden";"BV Leeuw";5,06;10,58;63;60;TRUE;FALSE;75,06;80,58;68,2721875;71,3979069767442;70;FALSE;69,8350472383721;90;85,7142857142857;4,28571428571429;TRUE;0,527777777777778;0,21875;0,228571428571429;0,111111111111111;0,375;0,209302325581395;0,142857142857143;0,25;0,558753809685066;0,355570606163224;0,0856755841517101;0,545454545454545;0,333333333333333;0,545454545454545;804703;11993;19;2;0;0;0;0;1;0;1;4;"11993 Nino  Gorissen";4;3;0;0;0,475;5,92;0,166042604512881;0;0;2;1;0;0;8,92;0,252631578947368;0,0280701754385965;0,0489596083231334;0;0;0
"835";804703;11993;3808;11993;11;6;33;18;7;21;7;34;16;200;"Basketbal Academie Limburg";"Basketba";804703;3808;3808;11993;23;15;37;12;7;23;9;25;10;200;"BV Leeuwarden";"BV Leeuw";5,06;10,58;63;60;TRUE;FALSE;75,06;80,58;68,2721875;71,3979069767442;70;FALSE;69,8350472383721;90;85,7142857142857;4,28571428571429;TRUE;0,527777777777778;0,21875;0,228571428571429;0,111111111111111;0,375;0,209302325581395;0,142857142857143;0,25;0,558753809685066;0,355570606163224;0,0856755841517101;0,545454545454545;0,333333333333333;0,545454545454545;804703;11993;20;2;1;4;3;0;1;1;3;1;"11993 Robin van Heukelom";2;2;1;0;0,5;6,92;0,184385824673594;7;1,01156069364162;0,4;0,2;0,6;0,591216216216216;8,92;0,210526315789474;0,106666666666667;0,13953488372093;0,0625;0,0280120256277462;0
"836";804703;11993;3808;11993;11;6;33;18;7;21;7;34;16;200;"Basketbal Academie Limburg";"Basketba";804703;3808;3808;11993;23;15;37;12;7;23;9;25;10;200;"BV Leeuwarden";"BV Leeuw";5,06;10,58;63;60;TRUE;FALSE;75,06;80,58;68,2721875;71,3979069767442;70;FALSE;69,8350472383721;90;85,7142857142857;4,28571428571429;TRUE;0,527777777777778;0,21875;0,228571428571429;0,111111111111111;0,375;0,209302325581395;0,142857142857143;0,25;0,558753809685066;0,355570606163224;0,0856755841517101;0,545454545454545;0,333333333333333;0,545454545454545;804703;11993;27;2;2;4;1;1;4;1;6;0;"11993 Wietze  Nossek";2;0;2;0;0,675;8,92;0,176056685515785;7;0,7847533632287;0,25;0,5;0,3125;0,39237668161435;8,92;0;0,138271604938272;0,20671834625323;0,0462962962962963;0,0414992972262907;0
"837";804703;11993;3808;11993;11;6;33;18;7;21;7;34;16;200;"Basketbal Academie Limburg";"Basketba";804703;3808;3808;11993;23;15;37;12;7;23;9;25;10;200;"BV Leeuwarden";"BV Leeuw";5,06;10,58;63;60;TRUE;FALSE;75,06;80,58;68,2721875;71,3979069767442;70;FALSE;69,8350472383721;90;85,7142857142857;4,28571428571429;TRUE;0,527777777777778;0,21875;0,228571428571429;0,111111111111111;0,375;0,209302325581395;0,142857142857143;0,25;0,558753809685066;0,355570606163224;0,0856755841517101;0,545454545454545;0,333333333333333;0,545454545454545;804703;11993;33;1;1;12;8;0;0;3;15;3;"11993 Tony  Washington";5;1;1;0;0,825;15,46;0,249658858771569;17;1,09961190168176;0,0833333333333333;0;0,666666666666667;0,682182985553772;16,46;0,0792079207920792;0,290909090909091;0,422832980972516;0,113636363636364;0,0169769852289371;0
"838";804703;11993;3808;11993;11;6;33;18;7;21;7;34;16;200;"Basketbal Academie Limburg";"Basketba";804703;3808;3808;11993;23;15;37;12;7;23;9;25;10;200;"BV Leeuwarden";"BV Leeuw";5,06;10,58;63;60;TRUE;FALSE;75,06;80,58;68,2721875;71,3979069767442;70;FALSE;69,8350472383721;90;85,7142857142857;4,28571428571429;TRUE;0,527777777777778;0,21875;0,228571428571429;0,111111111111111;0,375;0,209302325581395;0,142857142857143;0,25;0,558753809685066;0,355570606163224;0,0856755841517101;0,545454545454545;0,333333333333333;0,545454545454545;804703;11993;35;2;0;7;2;2;4;2;0;2;"11993 Daan  Rosenmuller";1;6;1;0;0,875;13,92;0,211944729930341;10;0,718390804597701;0,181818181818182;0,363636363636364;0,454545454545455;0,419463087248322;19,92;0,335664335664336;0,0304761904761905;0;0,0714285714285714;0,0160068717872836;0
"839";804703;11993;3808;11993;11;6;33;18;7;21;7;34;16;200;"Basketbal Academie Limburg";"Basketba";804703;3808;3808;11993;23;15;37;12;7;23;9;25;10;200;"BV Leeuwarden";"BV Leeuw";5,06;10,58;63;60;TRUE;FALSE;75,06;80,58;68,2721875;71,3979069767442;70;FALSE;69,8350472383721;90;85,7142857142857;4,28571428571429;TRUE;0,527777777777778;0,21875;0,228571428571429;0,111111111111111;0,375;0,209302325581395;0,142857142857143;0,25;0,558753809685066;0,355570606163224;0,0856755841517101;0,545454545454545;0,333333333333333;0,545454545454545;804703;11993;38;2;2;5;4;2;3;0;7;2;"11993 Elay  Wirjo";3;1;1;0;0,95;10,92;0,153140645378434;16;1,46520146520147;0,25;0,375;0,875;0,896860986547085;11,92;0,0563380281690141;0,0982456140350877;0,171358629130967;0;0,0147431713830243;0
"840";804705;1771;1771;8594;32;25;41;25;5;20;7;26;11;200;"Landstede Basketbal";"Landsted";804705;8594;1771;8594;24;19;34;19;9;35;19;26;11;200;"Donar Groningen";"Donar Gr";14,72;11,04;90;84;TRUE;FALSE;86,72;91,04;79,6839393939394;72,5171111111111;76;TRUE;76,1005252525252;118,421052631579;110,526315789474;7,89473684210526;FALSE;0,532786885245902;0,212121212121212;0,144736842105263;0,409836065573771;0,471014492753623;0,422222222222222;0,144736842105263;0,27536231884058;0,541468568409931;0,264131008980454;0,194400422609614;0,609756097560976;0,25;0,78125;804705;1771;12;0;0;0;0;0;3;0;0;3;"1771 Nigel van Oostrum";1;1;0;0;0,3;6;0,230627306273063;0;0;0;1;0;0;7;0,111111111111111;0;0;0;0;0
"841";804705;1771;1771;8594;32;25;41;25;5;20;7;26;11;200;"Landstede Basketbal";"Landsted";804705;8594;1771;8594;24;19;34;19;9;35;19;26;11;200;"Donar Groningen";"Donar Gr";14,72;11,04;90;84;TRUE;FALSE;86,72;91,04;79,6839393939394;72,5171111111111;76;TRUE;76,1005252525252;118,421052631579;110,526315789474;7,89473684210526;FALSE;0,532786885245902;0,212121212121212;0,144736842105263;0,409836065573771;0,471014492753623;0,422222222222222;0,144736842105263;0,27536231884058;0,541468568409931;0,264131008980454;0,194400422609614;0,609756097560976;0,25;0,78125;804705;1771;15;0;0;3;2;0;2;0;1;2;"1771 Mike  Schilder";1;2;1;0;0,375;7;0,215252152521525;4;0,571428571428571;0;0,4;0,4;0,4;9;0,216216216216216;0,0341880341880342;0,0592592592592593;0;0,0367729302203005;0
"842";804705;1771;1771;8594;32;25;41;25;5;20;7;26;11;200;"Landstede Basketbal";"Landsted";804705;8594;1771;8594;24;19;34;19;9;35;19;26;11;200;"Donar Groningen";"Donar Gr";14,72;11,04;90;84;TRUE;FALSE;86,72;91,04;79,6839393939394;72,5171111111111;76;TRUE;76,1005252525252;118,421052631579;110,526315789474;7,89473684210526;FALSE;0,532786885245902;0,212121212121212;0,144736842105263;0,409836065573771;0,471014492753623;0,422222222222222;0,144736842105263;0,27536231884058;0,541468568409931;0,264131008980454;0,194400422609614;0,609756097560976;0,25;0,78125;804705;1771;15;5;3;0;0;1;3;0;2;1;"1771 Kevin  Bleeker";4;1;0;2;0,375;6,3;0,193726937269373;6;0,952380952380952;1,66666666666667;1;0,5;0,566037735849056;7,3;0,0975609756097561;0,0683760683760684;0,118518518518519;0;0;0,156862745098039
"843";804705;1771;1771;8594;32;25;41;25;5;20;7;26;11;200;"Landstede Basketbal";"Landsted";804705;8594;1771;8594;24;19;34;19;9;35;19;26;11;200;"Donar Groningen";"Donar Gr";14,72;11,04;90;84;TRUE;FALSE;86,72;91,04;79,6839393939394;72,5171111111111;76;TRUE;76,1005252525252;118,421052631579;110,526315789474;7,89473684210526;FALSE;0,532786885245902;0,212121212121212;0,144736842105263;0,409836065573771;0,471014492753623;0,422222222222222;0,144736842105263;0,27536231884058;0,541468568409931;0,264131008980454;0,194400422609614;0,609756097560976;0,25;0,78125;804705;1771;24;2;1;1;1;0;0;0;7;1;"1771 Ralf de Pagter";3;1;2;0;0,6;2,92;0,0561193111931119;3;1,02739726027397;2;0;1;0,78125;3,92;0,0588235294117647;0,14957264957265;0,259259259259259;0;0,0459661627753756;0
"844";804705;1771;1771;8594;32;25;41;25;5;20;7;26;11;200;"Landstede Basketbal";"Landsted";804705;8594;1771;8594;24;19;34;19;9;35;19;26;11;200;"Donar Groningen";"Donar Gr";14,72;11,04;90;84;TRUE;FALSE;86,72;91,04;79,6839393939394;72,5171111111111;76;TRUE;76,1005252525252;118,421052631579;110,526315789474;7,89473684210526;FALSE;0,532786885245902;0,212121212121212;0,144736842105263;0,409836065573771;0,471014492753623;0,422222222222222;0,144736842105263;0,27536231884058;0,541468568409931;0,264131008980454;0,194400422609614;0,609756097560976;0,25;0,78125;804705;1771;27;4;3;7;6;0;0;2;3;1;"1771 Franko  House";4;3;0;0;0,675;9,84;0,16810168101681;15;1,52439024390244;0,571428571428571;0;0,857142857142857;0,84841628959276;12,84;0,210526315789474;0,0949667616334283;0,0987654320987654;0,0897867564534231;0;0
"845";804705;1771;1771;8594;32;25;41;25;5;20;7;26;11;200;"Landstede Basketbal";"Landsted";804705;8594;1771;8594;24;19;34;19;9;35;19;26;11;200;"Donar Groningen";"Donar Gr";14,72;11,04;90;84;TRUE;FALSE;86,72;91,04;79,6839393939394;72,5171111111111;76;TRUE;76,1005252525252;118,421052631579;110,526315789474;7,89473684210526;FALSE;0,532786885245902;0,212121212121212;0,144736842105263;0,409836065573771;0,471014492753623;0,422222222222222;0,144736842105263;0,27536231884058;0,541468568409931;0,264131008980454;0,194400422609614;0,609756097560976;0,25;0,78125;804705;1771;34;9;7;11;7;0;0;2;4;1;"1771 Noah  Dahlman";2;1;0;0;0,85;16,14;0,218960277838073;21;1,30111524163569;0,818181818181818;0;0,636363636363636;0,693527080581242;17,14;0,0540540540540541;0,0904977375565611;0,104575163398693;0,071301247771836;0;0
"846";804705;1771;1771;8594;32;25;41;25;5;20;7;26;11;200;"Landstede Basketbal";"Landsted";804705;8594;1771;8594;24;19;34;19;9;35;19;26;11;200;"Donar Groningen";"Donar Gr";14,72;11,04;90;84;TRUE;FALSE;86,72;91,04;79,6839393939394;72,5171111111111;76;TRUE;76,1005252525252;118,421052631579;110,526315789474;7,89473684210526;FALSE;0,532786885245902;0,212121212121212;0,144736842105263;0,409836065573771;0,471014492753623;0,422222222222222;0,144736842105263;0,27536231884058;0,541468568409931;0,264131008980454;0,194400422609614;0,609756097560976;0,25;0,78125;804705;1771;36;6;6;4;2;4;9;0;4;2;"1771 Sherron  Dorsey-Walker";4;1;0;0;0,9;17,76;0,227552275522755;22;1,23873873873874;0,461538461538462;0,692307692307692;0,615384615384615;0,697969543147208;18,76;0,0476190476190476;0,056980056980057;0,0987654320987654;0;0;0
"847";804705;1771;1771;8594;32;25;41;25;5;20;7;26;11;200;"Landstede Basketbal";"Landsted";804705;8594;1771;8594;24;19;34;19;9;35;19;26;11;200;"Donar Groningen";"Donar Gr";14,72;11,04;90;84;TRUE;FALSE;86,72;91,04;79,6839393939394;72,5171111111111;76;TRUE;76,1005252525252;118,421052631579;110,526315789474;7,89473684210526;FALSE;0,532786885245902;0,212121212121212;0,144736842105263;0,409836065573771;0,471014492753623;0,422222222222222;0,144736842105263;0,27536231884058;0,541468568409931;0,264131008980454;0,194400422609614;0,609756097560976;0,25;0,78125;804705;1771;37;6;5;15;7;0;3;3;5;0;"1771 Kaza  Kajami-Keane";2;3;3;0;0,925;20,76;0,258801236661015;19;0,915221579961464;0,333333333333333;0,166666666666667;0,388888888888889;0,457610789980732;23,76;0,144578313253012;0,110880110880111;0,12012012012012;0,0982800982800983;0,0447238340517168;0
"848";804705;8594;1771;8594;24;19;34;19;9;35;19;26;11;200;"Donar Groningen";"Donar Gr";804705;1771;1771;8594;32;25;41;25;5;20;7;26;11;200;"Landstede Basketbal";"Landsted";11,04;14,72;84;90;FALSE;TRUE;91,04;86,72;72,5171111111111;79,6839393939394;76;TRUE;76,1005252525252;110,526315789474;118,421052631579;-7,89473684210526;TRUE;0,471014492753623;0,422222222222222;0,144736842105263;0,27536231884058;0,532786885245902;0,212121212121212;0,144736842105263;0,409836065573771;0,424787606196902;0,43728135932034;0,137931034482759;0,558823529411765;0,257142857142857;0,791666666666667;804705;8594;11;2;2;0;0;0;0;0;1;1;"8594 Grant  Sitton";0;0;0;0;0,275;1,92;0,0766895670234862;2;1,04166666666667;Inf;NA;NA;1,08695652173913;1,92;0;0,0466200466200466;0,110192837465565;0;0;0
"849";804705;8594;1771;8594;24;19;34;19;9;35;19;26;11;200;"Donar Groningen";"Donar Gr";804705;1771;1771;8594;32;25;41;25;5;20;7;26;11;200;"Landstede Basketbal";"Landsted";11,04;14,72;84;90;FALSE;TRUE;91,04;86,72;72,5171111111111;79,6839393939394;76;TRUE;76,1005252525252;110,526315789474;118,421052631579;-7,89473684210526;TRUE;0,471014492753623;0,422222222222222;0,144736842105263;0,27536231884058;0,532786885245902;0,212121212121212;0,144736842105263;0,409836065573771;0,424787606196902;0,43728135932034;0,137931034482759;0,558823529411765;0,257142857142857;0,791666666666667;804705;8594;13;0;0;1;0;0;2;0;0;0;"8594 Arvin  Slagter";3;0;0;0;0,325;3;0,101392456401244;0;0;0;0,666666666666667;0;0;3;0;0;0;0;0;0
"850";804705;8594;1771;8594;24;19;34;19;9;35;19;26;11;200;"Donar Groningen";"Donar Gr";804705;1771;1771;8594;32;25;41;25;5;20;7;26;11;200;"Landstede Basketbal";"Landsted";11,04;14,72;84;90;FALSE;TRUE;91,04;86,72;72,5171111111111;79,6839393939394;76;TRUE;76,1005252525252;110,526315789474;118,421052631579;-7,89473684210526;TRUE;0,471014492753623;0,422222222222222;0,144736842105263;0,27536231884058;0,532786885245902;0,212121212121212;0,144736842105263;0,409836065573771;0,424787606196902;0,43728135932034;0,137931034482759;0,558823529411765;0,257142857142857;0,791666666666667;804705;8594;15;6;5;6;3;0;1;2;2;0;"8594 Shane  Hammink";3;0;0;1;0,375;9,76;0,285881663737551;11;1,12704918032787;0,857142857142857;0,142857142857143;0,428571428571429;0,563524590163934;9,76;0;0,136752136752137;0,161616161616162;0,118518518518519;0;0,0650406504065041
"851";804705;8594;1771;8594;24;19;34;19;9;35;19;26;11;200;"Donar Groningen";"Donar Gr";804705;1771;1771;8594;32;25;41;25;5;20;7;26;11;200;"Landstede Basketbal";"Landsted";11,04;14,72;84;90;FALSE;TRUE;91,04;86,72;72,5171111111111;79,6839393939394;76;TRUE;76,1005252525252;110,526315789474;118,421052631579;-7,89473684210526;TRUE;0,471014492753623;0,422222222222222;0,144736842105263;0,27536231884058;0,532786885245902;0,212121212121212;0,144736842105263;0,409836065573771;0,424787606196902;0,43728135932034;0,137931034482759;0,558823529411765;0,257142857142857;0,791666666666667;804705;8594;16;1;1;4;2;0;1;2;3;1;"8594 Drago  Pasalic";2;2;0;1;0,4;6,46;0,177394551845343;5;0,773993808049536;0,2;0,2;0,4;0,457875457875458;8,46;0,217391304347826;0,16025641025641;0,227272727272727;0,111111111111111;0;0,0609756097560976
"852";804705;8594;1771;8594;24;19;34;19;9;35;19;26;11;200;"Donar Groningen";"Donar Gr";804705;1771;1771;8594;32;25;41;25;5;20;7;26;11;200;"Landstede Basketbal";"Landsted";11,04;14,72;84;90;FALSE;TRUE;91,04;86,72;72,5171111111111;79,6839393939394;76;TRUE;76,1005252525252;110,526315789474;118,421052631579;-7,89473684210526;TRUE;0,471014492753623;0,422222222222222;0,144736842105263;0,27536231884058;0,532786885245902;0,212121212121212;0,144736842105263;0,409836065573771;0,424787606196902;0,43728135932034;0,137931034482759;0,558823529411765;0,257142857142857;0,791666666666667;804705;8594;19;0;0;3;1;1;5;1;2;0;"8594 Sean  Cunningham";1;1;0;0;0,475;8;0,184996762556655;5;0,625;0;0,625;0,3125;0,3125;9;0,088495575221239;0,0809716599190283;0,127591706539075;0,0467836257309941;0;0
"853";804705;8594;1771;8594;24;19;34;19;9;35;19;26;11;200;"Donar Groningen";"Donar Gr";804705;1771;1771;8594;32;25;41;25;5;20;7;26;11;200;"Landstede Basketbal";"Landsted";11,04;14,72;84;90;FALSE;TRUE;91,04;86,72;72,5171111111111;79,6839393939394;76;TRUE;76,1005252525252;110,526315789474;118,421052631579;-7,89473684210526;TRUE;0,471014492753623;0,422222222222222;0,144736842105263;0,27536231884058;0,532786885245902;0,212121212121212;0,144736842105263;0,409836065573771;0,424787606196902;0,43728135932034;0,137931034482759;0,558823529411765;0,257142857142857;0,791666666666667;804705;8594;19;0;0;3;2;2;7;2;2;2;"8594 Teddy  Gipson";2;2;0;0;0,475;12;0,277495143834983;10;0,833333333333333;0;0,7;0,5;0,5;14;0,21505376344086;0,107962213225371;0,127591706539075;0,0935672514619883;0;0
"854";804705;8594;1771;8594;24;19;34;19;9;35;19;26;11;200;"Donar Groningen";"Donar Gr";804705;1771;1771;8594;32;25;41;25;5;20;7;26;11;200;"Landstede Basketbal";"Landsted";11,04;14,72;84;90;FALSE;TRUE;91,04;86,72;72,5171111111111;79,6839393939394;76;TRUE;76,1005252525252;110,526315789474;118,421052631579;-7,89473684210526;TRUE;0,471014492753623;0,422222222222222;0,144736842105263;0,27536231884058;0,532786885245902;0,212121212121212;0,144736842105263;0,409836065573771;0,424787606196902;0,43728135932034;0,137931034482759;0,558823529411765;0,257142857142857;0,791666666666667;804705;8594;24;8;5;3;2;0;2;0;2;0;"8594 Thomas  Koenis";4;2;0;3;0,6;8,68;0,158904510837727;9;1,036866359447;1,6;0,4;0,4;0,518433179723502;10,68;0,135135135135135;0,0427350427350427;0,101010101010101;0;0;0,121951219512195
"855";804705;8594;1771;8594;24;19;34;19;9;35;19;26;11;200;"Donar Groningen";"Donar Gr";804705;1771;1771;8594;32;25;41;25;5;20;7;26;11;200;"Landstede Basketbal";"Landsted";11,04;14,72;84;90;FALSE;TRUE;91,04;86,72;72,5171111111111;79,6839393939394;76;TRUE;76,1005252525252;110,526315789474;118,421052631579;-7,89473684210526;TRUE;0,471014492753623;0,422222222222222;0,144736842105263;0,27536231884058;0,532786885245902;0,212121212121212;0,144736842105263;0,409836065573771;0,424787606196902;0,43728135932034;0,137931034482759;0,558823529411765;0,257142857142857;0,791666666666667;804705;8594;27;1;1;3;1;1;4;0;3;1;"8594 Joseph  Wall";5;2;1;0;0,675;8,46;0,137668424135911;6;0,709219858156028;0,142857142857143;0,571428571428571;0,357142857142857;0,402144772117962;10,46;0,118343195266272;0,056980056980057;0,134680134680135;0;0,0185919708883539;0
